source,target,cor,P/N
B_Shinella,B_Polaromonas,0.277894279,P
F_Ogataea,B_Polaromonas,0.283084609,P
F_Coronophora,B_Polaromonas,0.290986173,P
B_Truepera,B_Variovorax,0.298401821,P
F_Candida,B_Variovorax,0.342653579,N
B_Cellulophaga,B_Arachidicoccus,0.308957866,P
B_Panacibacter,B_Arachidicoccus,0.539669494,P
B_Mobiluncus,B_Arachidicoccus,0.311150352,P
B_Rhodoluna,B_Arachidicoccus,0.322995868,P
B_Taylorella,B_Arachidicoccus,0.333781232,P
B_Aquisphaera,B_Arachidicoccus,0.343910715,P
B_Aphanizomenon,B_Arachidicoccus,0.327320287,P
B_Serpentinomonas,B_Arachidicoccus,0.297477764,P
B_Oceanobacillus,B_Arachidicoccus,0.2758245,P
B_Roseimaritima,B_Arachidicoccus,0.407700108,P
F_Passalora,B_Arachidicoccus,0.422326485,P
F_Phaeosphaeria,B_Arachidicoccus,0.287826667,P
F_Fonsecaea,B_Arachidicoccus,0.281494647,P
F_Xeromyces,B_Arachidicoccus,0.329852376,P
F_Calicium,B_Arachidicoccus,0.346304517,P
F_Phaeopyxis,B_Arachidicoccus,0.563284098,P
F_Lachnellula,B_Arachidicoccus,0.28944659,P
F_Marthamyces,B_Arachidicoccus,0.341423445,P
F_Serenomyces,B_Arachidicoccus,0.303830826,P
F_Protomyces,B_Arachidicoccus,0.435386015,P
F_Entoloma,B_Arachidicoccus,0.279989383,P
F_Ugola,B_Arachidicoccus,0.325202194,P
F_Melanoleuca,B_Arachidicoccus,0.296786047,P
F_Myriostoma,B_Arachidicoccus,0.411771383,P
F_Trametes,B_Arachidicoccus,0.419511734,P
F_Taiwanofungus,B_Arachidicoccus,0.291320773,P
F_Archaeospora,B_Arachidicoccus,0.390357348,P
F_Coemansia,B_Arachidicoccus,0.31739982,P
F_Diplodia,B_Anoxybacillus,0.289527363,P
F_Mucomycosphaerella,B_Anoxybacillus,0.275111925,P
B_Microcoleus,B_Francisella,0.353046479,P
B_Rhodopseudomonas,B_Francisella,0.306392237,P
F_Absconditella,B_Francisella,0.303670611,P
F_Sarcodon,B_Francisella,0.294181767,P
B_Marinomonas,B_Micavibrio,0.345123908,P
B_Phycicoccus,B_Micavibrio,0.383819538,P
B_Truepera,B_Micavibrio,0.309363089,P
B_Blastomonas,B_Micavibrio,0.280104929,P
B_Chromobacterium,B_Micavibrio,0.29635489,P
B_Actinomadura,B_Micavibrio,0.291844309,P
B_Luteipulveratus,B_Micavibrio,0.303172903,P
B_Marivirga,B_Micavibrio,0.348016639,P
F_Hyphopichia,B_Micavibrio,0.288902458,N
F_Tulostoma,B_Micavibrio,0.297043822,N
F_Phellinus,B_Micavibrio,0.462420521,P
F_Phellopilus,B_Micavibrio,0.301385742,P
F_Hornodermoporus,B_Micavibrio,0.307925533,P
F_Macrohyporia,B_Micavibrio,0.320536895,P
F_Kriegeria,B_Micavibrio,0.291442633,P
F_Spizellomyces,B_Micavibrio,0.363320629,P
B_Saprospira,B_Phreatobacter,0.281702429,P
F_Diploospora,B_Phreatobacter,0.283666268,P
F_Esteya,B_Phreatobacter,0.293834998,P
B_Ochrobactrum,B_Methylophaga,0.275748393,P
B_Anabaena,B_Methylophaga,0.361177031,P
B_Methylorubrum,B_Methylophaga,0.434784902,P
B_Luteibacter,B_Methylophaga,0.287283587,P
B_Acholeplasma,B_Methylophaga,0.27746124,P
B_Luteipulveratus,B_Methylophaga,0.281835657,P
B_Desulfosporosinus,B_Methylophaga,0.280022761,P
B_Chromohalobacter,B_Pseudaminobacter,0.276809226,P
B_Panacibacter,B_Pseudaminobacter,0.342966273,P
B_Pectobacterium,B_Pseudaminobacter,0.379220858,P
B_Victivallis,B_Pseudaminobacter,0.290700278,P
F_Phaeosphaeria,B_Pseudaminobacter,0.343057555,P
B_Curtobacterium,B_Kordiimonas,0.306120658,P
B_Chromohalobacter,B_Kordiimonas,0.373455878,P
B_Blastomonas,B_Kordiimonas,0.337833951,P
B_Cyanothece,B_Kordiimonas,0.289454498,P
B_Halothece,B_Kordiimonas,0.308517134,P
F_Rhizophydium,B_Kordiimonas,0.40871214,P
F_Microsphaeropsis,B_Curtobacterium,0.294732085,P
F_Ocellularia,B_Curtobacterium,0.40495223,P
F_Rigidoporus,B_Curtobacterium,0.274513832,P
F_Luteoporia,B_Curtobacterium,0.326763457,P
F_Septobasidium,B_Curtobacterium,0.274534241,P
B_Ochrobactrum,B_Thiococcus,0.299620342,P
B_Desulfitobacterium,B_Thiococcus,0.323805249,P
F_Leptogium,B_Thiococcus,0.273408848,P
F_Tuber,B_Thiococcus,0.314068869,P
F_Rigidoporus,B_Thiococcus,0.317233893,P
F_Trametes,B_Thiococcus,0.319839276,P
F_Mitosporidium,B_Thiococcus,0.329521265,P
B_Phycicoccus,B_Marinomonas,0.35204639,P
B_Plantibacter,B_Marinomonas,0.404005434,P
B_Aquimarina,B_Marinomonas,0.50281965,P
B_Leadbetterella,B_Marinomonas,0.286570538,P
F_Uncinocarpus,B_Marinomonas,0.275321645,P
F_Placocarpus,B_Marinomonas,0.284527076,P
F_Boletus,B_Marinomonas,0.336328283,P
F_Phellinus,B_Marinomonas,0.336419964,P
F_Postia,B_Marinomonas,0.30650501,P
F_Gloiothele,B_Marinomonas,0.485736455,P
F_Septoglomus,B_Marinomonas,0.29361206,N
F_Mortierella,B_Marinomonas,0.312369039,N
F_Tieghemiomyces,B_Marinomonas,0.299945925,P
B_Saccharomonospora,B_Cellulophaga,0.276376594,P
B_Shinella,B_Cellulophaga,0.361319314,P
B_Thermus,B_Cellulophaga,0.314723726,P
B_Pectobacterium,B_Cellulophaga,0.273948005,P
B_Paucibacter,B_Cellulophaga,0.277847285,P
B_Roseimaritima,B_Cellulophaga,0.329691223,P
F_Abrothallus,B_Cellulophaga,0.336108018,P
F_Kirschsteiniothelia,B_Cellulophaga,0.423578843,P
F_Neoroussoella,B_Cellulophaga,0.28755469,P
F_Microsphaeropsis,B_Cellulophaga,0.535172093,P
F_Fonsecaea,B_Cellulophaga,0.324084706,P
F_Rinodina,B_Cellulophaga,0.347693525,P
F_Dactylina,B_Cellulophaga,0.289736583,P
F_Lopezaria,B_Cellulophaga,0.275092526,P
F_Marthamyces,B_Cellulophaga,0.364465579,P
F_Verticillium,B_Cellulophaga,0.293588535,P
F_Appendiculella,B_Cellulophaga,0.282384904,P
F_Phaeoacremonium,B_Cellulophaga,0.333925174,P
F_Microallomyces,B_Cellulophaga,0.381131981,P
B_Anabaena,B_Modestobacter,0.273871035,P
B_Austwickia,B_Modestobacter,0.356661167,P
B_Microcoleus,B_Modestobacter,0.28187489,P
B_Aphanizomenon,B_Modestobacter,0.308730152,P
B_Defluviimonas,B_Modestobacter,0.321499007,P
B_Sandaracinus,B_Modestobacter,0.350593255,P
B_Vagococcus,B_Modestobacter,0.360857034,P
F_Microsphaeropsis,B_Modestobacter,0.362570842,P
F_Phyllopsora,B_Modestobacter,0.29438695,N
F_Medeolaria,B_Modestobacter,0.275226899,N
F_Polycephalomyces,B_Modestobacter,0.293006641,N
F_Phellinus,B_Modestobacter,0.291987081,P
F_Melanotaenium,B_Modestobacter,0.283923893,P
F_Gigaspora,B_Modestobacter,0.344162571,P
B_Microcoleus,B_Haematobacter,0.296350866,P
B_Chitinophaga,B_Haematobacter,0.274843479,P
B_Filimonas,B_Haematobacter,0.297266631,P
B_Acholeplasma,B_Haematobacter,0.468665664,P
B_Draconibacterium,B_Haematobacter,0.290949254,P
F_Peltula,B_Haematobacter,0.339148099,P
F_Diploospora,B_Phycicoccus,0.326469435,P
B_Rufibacter,B_Truepera,0.323792763,P
B_Leadbetterella,B_Truepera,0.39828306,P
F_Hyphopichia,B_Truepera,0.292067924,N
F_Hygrocybe,B_Truepera,0.290609935,P
F_Coprinopsis,B_Truepera,0.357274367,P
F_Phellinus,B_Truepera,0.275207051,P
F_Cerrena,B_Truepera,0.274892068,P
F_Porpomyces,B_Truepera,0.28938499,P
B_Rhodanobacter,B_Lactococcus,0.320038971,P
B_Rubrivivax,B_Lactococcus,0.299370637,P
F_Schizosaccharomyces,B_Acidithiobacillus,0.326838565,P
F_Neurospora,B_Acidithiobacillus,0.290483493,P
B_Ectothiorhodospira,B_Chromohalobacter,0.322428177,P
B_Blastomonas,B_Chromohalobacter,0.403656362,P
B_Thiomonas,B_Chromohalobacter,0.285961594,P
B_Acholeplasma,B_Chromohalobacter,0.358663906,P
B_Victivallis,B_Chromohalobacter,0.428968513,P
F_Zymoseptoria,B_Chromohalobacter,0.283069084,P
F_Velutarina,B_Chromohalobacter,0.277881262,N
F_Lachnella,B_Chromohalobacter,0.390165171,P
F_Kurtia,B_Chromohalobacter,0.280876498,P
F_Trametes,B_Chromohalobacter,0.275859741,P
F_Macrohyporia,B_Chromohalobacter,0.277787005,P
F_Pseudomicrostroma,B_Chromohalobacter,0.277377691,P
F_Smittium,B_Chromohalobacter,0.305961413,P
F_Cryptocoryneum,B_Macrococcus,0.279001247,P
B_Cyanothece,B_Ochrobactrum,0.314955458,P
B_Chelatococcus,B_Empedobacter,0.358470605,P
F_Hanseniaspora,B_Empedobacter,0.327290178,P
B_Plantibacter,B_Marmoricola,0.312986041,P
B_Methylorubrum,B_Marmoricola,0.306182983,P
B_Pectobacterium,B_Marmoricola,0.408605035,P
B_Brevibacillus,B_Marmoricola,0.388548362,P
F_Diploospora,B_Marmoricola,0.289455137,P
F_Tetrapisispora,B_Marmoricola,0.366210197,P
F_Discostroma,B_Marmoricola,0.277337108,P
F_Hypochniciellum,B_Marmoricola,0.336983104,P
B_Candidatus Portiera,B_Auraticoccus,0.328977925,P
F_Postia,B_Auraticoccus,0.312862097,P
F_Septoglomus,B_Auraticoccus,0.284938138,N
B_Plantibacter,B_Saccharomonospora,0.379580967,P
B_Roseovarius,B_Saccharomonospora,0.367195501,P
B_Pajaroellobacter,B_Saccharomonospora,0.295119675,P
B_Nitratireductor,B_Saccharomonospora,0.308371565,P
B_Saccharothrix,B_Saccharomonospora,0.292904467,P
F_Dematiopleospora,B_Saccharomonospora,0.410581649,P
F_Microsphaeropsis,B_Saccharomonospora,0.321297454,P
F_Exophiala,B_Saccharomonospora,0.33049785,P
F_Fonsecaea,B_Saccharomonospora,0.33035845,P
F_Myelochroa,B_Saccharomonospora,0.27635407,P
F_Leptogium,B_Saccharomonospora,0.325614089,P
F_Rhexocercosporidium,B_Saccharomonospora,0.28813201,P
F_Ascodesmis,B_Saccharomonospora,0.352544078,P
F_Millerozyma,B_Saccharomonospora,0.300514487,P
F_Hypocrella,B_Saccharomonospora,0.2785468,P
F_Fusarium,B_Saccharomonospora,0.329685599,P
F_Protomyces,B_Saccharomonospora,0.29731707,P
F_Termitomyces,B_Saccharomonospora,0.328378501,P
F_Ceraceomyces,B_Saccharomonospora,0.288333682,P
F_Trametes,B_Saccharomonospora,0.322552684,P
F_Dentipellis,B_Saccharomonospora,0.39886754,P
F_Microallomyces,B_Saccharomonospora,0.396231902,P
F_Circinella,B_Saccharomonospora,0.306305435,P
B_Kushneria,B_Anabaena,0.2965963,P
F_Diploospora,B_Anabaena,0.29792676,P
B_Pseudorhodoplanes,B_Sinomonas,0.282740566,P
B_Shinella,B_Myxococcus,0.292942507,P
B_Victivallis,B_Myxococcus,0.291828704,P
F_Abrothallus,B_Myxococcus,0.348733791,P
F_Microsphaeropsis,B_Myxococcus,0.313334868,P
F_Phialocephala,B_Myxococcus,0.347952809,P
F_Pseudogymnoascus,B_Myxococcus,0.305196449,P
F_Millerozyma,B_Myxococcus,0.288715829,P
F_Coronophora,B_Myxococcus,0.284169196,P
F_Septobasidium,B_Myxococcus,0.296558982,P
F_Cintractia,B_Myxococcus,0.294291873,P
B_Cyanothece,B_Ectothiorhodospira,0.306637905,P
B_Acholeplasma,B_Ectothiorhodospira,0.337121299,P
B_Brevibacillus,B_Ectothiorhodospira,0.299377876,P
F_Evernia,B_Ectothiorhodospira,0.274685222,P
F_Absconditella,B_Ectothiorhodospira,0.330446669,P
F_Phellinidium,B_Ectothiorhodospira,0.339778729,P
B_Mobiluncus,B_Panacibacter,0.315083577,P
B_Acholeplasma,B_Panacibacter,0.302382161,P
B_Aquisphaera,B_Panacibacter,0.362289074,P
F_Schizothyrium,B_Panacibacter,0.283445144,P
F_Xeromyces,B_Panacibacter,0.482428114,P
F_Verrucaria,B_Panacibacter,0.293683258,P
F_Meyerozyma,B_Panacibacter,0.288482186,P
F_Protomyces,B_Panacibacter,0.399856544,P
F_Amanita,B_Panacibacter,0.328489064,P
F_Entoloma,B_Panacibacter,0.329038233,P
F_Myriostoma,B_Panacibacter,0.293988932,P
F_Archaeospora,B_Panacibacter,0.307933066,P
B_Acholeplasma,B_Blastomonas,0.348441024,P
B_Victivallis,B_Blastomonas,0.275193154,P
B_Kineococcus,B_Blastomonas,0.3119972,P
B_Aphanizomenon,B_Blastomonas,0.31787161,P
B_Ahrensia,B_Blastomonas,0.336368191,P
F_Gymnosporangium,B_Blastomonas,0.300382871,P
F_Xeromyces,B_Thiomonas,0.33690978,P
F_Symbiotaphrina,B_Austwickia,0.312306072,P
F_Neogloea,B_Austwickia,0.393108508,P
F_Tuber,B_Polynucleobacter,0.323169449,P
B_Curvibacter,B_Xenorhabdus,0.282938881,P
B_Listeria,B_Acidobacterium,0.343503146,P
B_Rhodoluna,B_Plantibacter,0.28429004,P
B_Luteipulveratus,B_Plantibacter,0.298959631,P
B_Blastochloris,B_Plantibacter,0.31466489,P
B_Ensifer,B_Plantibacter,0.273482388,P
F_Paraphaeosphaeria,B_Plantibacter,0.289492899,P
F_Ionomidotis,B_Plantibacter,0.279841471,P
F_Inocybe,B_Plantibacter,0.286633176,P
F_Boletus,B_Plantibacter,0.290724263,P
F_Polyporoletus,B_Plantibacter,0.331437354,P
F_Robbauera,B_Plantibacter,0.310594346,P
B_Labilithrix,B_Fimbriimonas,0.28762815,P
B_Draconibacterium,B_Fimbriimonas,0.338202055,P
F_Dactylina,B_Candidatus Cyclonatronum,0.292911057,P
F_Discostroma,B_Candidatus Cyclonatronum,0.353134571,P
F_Dentipellis,B_Candidatus Cyclonatronum,0.283061512,P
F_Phycomyces,B_Candidatus Cyclonatronum,0.287060057,P
F_Botrytis,B_Cyanothece,0.328428268,P
F_Lachnella,B_Cyanothece,0.308663155,P
B_Taylorella,B_Kushneria,0.385255169,P
B_Aphanizomenon,B_Kushneria,0.294262089,P
B_Saprospira,B_Kushneria,0.278360763,P
B_Sandaracinus,B_Kushneria,0.277396561,P
F_Mycosphaerella,B_Kushneria,0.286451958,P
F_Phellinus,B_Kushneria,0.311017549,P
F_Postia,B_Kushneria,0.282740566,P
B_Sporosarcina,B_Carnobacterium,0.300249152,P
F_Amniculicola,B_Carnobacterium,0.299838791,P
F_Coemansia,B_Carnobacterium,0.298874896,P
B_Thermus,B_Roseovarius,0.295390064,P
B_Neorhizobium,B_Roseovarius,0.30867157,P
B_Pajaroellobacter,B_Roseovarius,0.394028655,P
B_Saprospira,B_Roseovarius,0.331814409,P
B_Leadbetterella,B_Roseovarius,0.323446657,P
B_Aminipila,B_Roseovarius,0.380913649,P
B_Ensifer,B_Roseovarius,0.381262827,P
F_Sphaerulina,B_Roseovarius,0.303738639,P
F_Paraphaeosphaeria,B_Roseovarius,0.317621128,P
F_Myelochroa,B_Roseovarius,0.392762209,P
F_Marthamyces,B_Roseovarius,0.281843639,P
F_Amorphotheca,B_Roseovarius,0.297682194,P
F_Peltula,B_Roseovarius,0.287854953,P
F_Dipsacomyces,B_Roseovarius,0.29624968,P
B_Chitinophaga,B_Photobacterium,0.332591477,P
F_Torula,B_Photobacterium,0.286757651,P
F_Phaeopyxis,B_Photobacterium,0.297245906,P
F_Amorphotheca,B_Photobacterium,0.304827376,P
F_Phomopsis,B_Photobacterium,0.301051838,P
F_Pestalotiopsis,B_Photobacterium,0.288062922,P
B_Roseimaritima,B_Mobiluncus,0.340387269,P
F_Fonsecaea,B_Mobiluncus,0.330576469,P
F_Myelochroa,B_Mobiluncus,0.443378787,P
B_Desulfosporosinus,B_Chromobacterium,0.286750856,P
F_Nakaseomyces,B_Chromobacterium,0.293391919,P
F_Flammulina,B_Chromobacterium,0.342569342,P
B_Pelagibacterium,B_Anaeromyxobacter,0.320737252,P
F_Thysanothecium,B_Anaeromyxobacter,0.349604892,P
F_Meira,B_Anaeromyxobacter,0.279674127,P
B_Rhodoluna,B_Microcoleus,0.274090695,P
B_Vogesella,B_Microcoleus,0.358943527,P
B_Aquisphaera,B_Microcoleus,0.314101663,P
B_Vagococcus,B_Microcoleus,0.311437168,P
F_Rhynchosporium,B_Microcoleus,0.334106724,P
B_Rhodopseudomonas,B_Sporosarcina,0.359397377,P
F_Tretomyces,B_Sporosarcina,0.294330924,P
B_Thermus,B_Shinella,0.374066258,P
B_Pajaroellobacter,B_Shinella,0.275613155,P
B_Pelagibacterium,B_Shinella,0.274749756,P
F_Abrothallus,B_Shinella,0.277021634,P
F_Kirschsteiniothelia,B_Shinella,0.276747325,P
F_Microsphaeropsis,B_Shinella,0.359967346,P
F_Myelochroa,B_Shinella,0.279996761,P
F_Podosphaera,B_Shinella,0.292313671,P
F_Amorphotheca,B_Shinella,0.323029682,P
F_Millerozyma,B_Shinella,0.294306253,P
F_Luteoporia,B_Shinella,0.352872959,P
F_Microallomyces,B_Shinella,0.31835135,P
F_Gyalecta,B_Azotobacter,0.387377347,P
F_Coniochaeta,B_Azotobacter,0.277925757,P
B_Acholeplasma,B_Chitinophaga,0.338717322,P
B_Lysinibacillus,B_Chitinophaga,0.299467976,P
B_Draconibacterium,B_Chitinophaga,0.311208546,P
B_Desulfitobacterium,B_Chitinophaga,0.322557736,P
F_Verrucaria,B_Chitinophaga,0.318998661,P
B_Brevibacillus,B_Pleurocapsa,0.324224843,P
F_Rhynchosporium,B_Pleurocapsa,0.274281549,P
F_Mitosporidium,B_Pleurocapsa,0.275836709,P
F_Pseudogymnoascus,B_Methylorubrum,0.352541298,P
B_Acholeplasma,B_Rufibacter,0.298319434,P
B_Saprospira,B_Rufibacter,0.384314797,P
B_Phormidium,B_Rufibacter,0.306889671,P
F_Aureobasidium,B_Rufibacter,0.293339866,P
F_Elaphomyces,B_Rufibacter,0.279720859,P
F_Myriolecis,B_Rufibacter,0.335219598,P
F_Bacidia,B_Rufibacter,0.304939375,P
F_Coprinopsis,B_Rufibacter,0.336449907,P
F_Kondoa,B_Rufibacter,0.278032627,P
B_Pajaroellobacter,B_Thermus,0.346310088,P
B_Saccharothrix,B_Thermus,0.445922257,P
B_Dyella,B_Thermus,0.286320075,P
F_Microsphaeropsis,B_Thermus,0.310252863,P
F_Coniosporium,B_Thermus,0.301883417,P
F_Dactylina,B_Thermus,0.293229829,P
F_Amorphotheca,B_Thermus,0.347041259,P
B_Kineococcus,B_Pectobacterium,0.297798168,P
B_Aphanizomenon,B_Pectobacterium,0.381916308,P
F_Gymnosporangium,B_Pectobacterium,0.285032161,P
B_Vagococcus,B_Actinosynnema,0.281024279,P
F_Tulasnella,B_Actinosynnema,0.302089477,P
F_Cystofilobasidium,B_Actinosynnema,0.285997888,P
F_Lichtheimia,B_Actinosynnema,0.28118932,P
B_Leptothrix,B_Paucibacter,0.296842864,P
F_Diplodia,B_Paucibacter,0.347793033,P
F_Rhexocercosporidium,B_Paucibacter,0.293095246,P
F_Pseudogymnoascus,B_Paucibacter,0.328491739,P
F_Tortispora,B_Paucibacter,0.278116661,P
F_Chionosphaera,B_Paucibacter,0.323237675,P
F_Robbauera,B_Paucibacter,0.292249028,P
B_Luteipulveratus,B_Luteibacter,0.324692126,P
B_Pleomorphomonas,B_Rhodoluna,0.277742957,P
F_Myelochroa,B_Rhodoluna,0.305427772,P
F_Hyaloscypha,B_Rhodoluna,0.29922419,P
F_Rhynchosporium,B_Rhodoluna,0.338087044,P
F_Phellinidium,B_Rhodoluna,0.358717927,P
F_Robbauera,B_Rhodoluna,0.28429004,P
F_Halteromyces,B_Rhodoluna,0.283714546,P
B_Pseudorhodoplanes,B_Actinomadura,0.386727536,P
F_Epicoccum,B_Actinomadura,0.308616957,P
F_Dactylina,B_Actinomadura,0.28340996,P
F_Guyanagaster,B_Atopobium,0.308827335,P
F_Nosema,B_Atopobium,0.292326033,P
B_Acholeplasma,B_Filimonas,0.366609229,P
B_Aphanizomenon,B_Castellaniella,0.289240741,P
B_Sandaracinus,B_Castellaniella,0.313801774,P
B_Roseimaritima,B_Castellaniella,0.434758407,P
F_Schizothyrium,B_Castellaniella,0.302217286,P
F_Hypogymnia,B_Castellaniella,0.316764118,P
B_Aphanizomenon,B_Acholeplasma,0.390575865,P
B_Brevibacillus,B_Acholeplasma,0.297573835,P
B_Marivirga,B_Acholeplasma,0.339052807,P
F_Xeromyces,B_Acholeplasma,0.334287871,P
F_Diploospora,B_Acholeplasma,0.35721499,P
F_Lachnella,B_Acholeplasma,0.37966539,P
F_Trametes,B_Acholeplasma,0.274932473,P
F_Neogloea,B_Acholeplasma,0.277456961,P
B_Lysinibacillus,B_Leucobacter,0.412391876,P
B_Kineococcus,B_Leucobacter,0.279738265,P
F_Ochroconis,B_Leucobacter,0.350843261,P
F_Starmerella,B_Leucobacter,0.337768228,P
B_Luteipulveratus,B_Listeria,0.277244922,P
B_Curvibacter,B_Listeria,0.285027193,P
F_Drechslera,B_Listeria,0.275430012,P
F_Trametes,B_Listeria,0.34330475,P
F_Gymnosporangium,B_Listeria,0.278483922,P
F_Microallomyces,B_Listeria,0.275652252,P
F_Phycomyces,B_Listeria,0.294683296,P
B_Aquisphaera,B_Oscillatoria,0.379147266,P
B_Plectonema,B_Oscillatoria,0.311173839,P
F_Abrothallus,B_Oscillatoria,0.286528472,P
F_Myelochroa,B_Oscillatoria,0.360698604,P
F_Millerozyma,B_Oscillatoria,0.301320739,P
F_Hypocrella,B_Oscillatoria,0.286339086,P
B_Bartonella,B_Taylorella,0.28199451,P
B_Saprospira,B_Taylorella,0.730076784,P
B_Leadbetterella,B_Taylorella,0.346156248,P
B_Dokdonia,B_Taylorella,0.284150586,P
F_Gyalecta,B_Taylorella,0.285044742,P
F_Kalmanozyma,B_Taylorella,0.303643542,P
F_Encephalitozoon,B_Taylorella,0.273482388,P
B_Dyella,B_Vogesella,0.293272521,P
B_Cronobacter,B_Minicystis,0.325724584,P
F_Ascodesmis,B_Minicystis,0.278525039,P
F_Phellopilus,B_Minicystis,0.286736321,P
B_Niabella,B_Candidatus Nanopelagicus,0.331404094,P
F_Passalora,B_Candidatus Nanopelagicus,0.286033546,P
B_Brevibacillus,B_Aquisphaera,0.277428924,P
B_Plectonema,B_Aquisphaera,0.331420964,P
F_Rhynchosporium,B_Aquisphaera,0.383125593,P
F_Mycosphaerella,B_Xylanibacterium,0.336934071,P
F_Evernia,B_Xylanibacterium,0.275400493,P
F_Bacidia,B_Xylanibacterium,0.305867697,P
F_Lopezaria,B_Xylanibacterium,0.290103545,P
F_Phialocephala,B_Xylanibacterium,0.330572744,P
B_Halothece,B_Victivallis,0.41465437,P
F_Phaeosphaeria,B_Victivallis,0.328648242,P
F_Diploospora,B_Victivallis,0.295546835,P
F_Absconditella,B_Victivallis,0.37070865,P
F_Phialocephala,B_Victivallis,0.300477499,P
F_Pleuroascus,B_Victivallis,0.292334052,P
F_Scheffersomyces,B_Victivallis,0.379266635,P
F_Neurospora,B_Victivallis,0.285088579,P
F_Scopuloides,B_Victivallis,0.298152635,P
F_Cystobasidium,B_Victivallis,0.296008315,P
F_Gymnosporangium,B_Victivallis,0.38534397,P
F_Amorphotheca,B_Neorhizobium,0.28966236,P
F_Melanopsichium,B_Neorhizobium,0.307199452,P
B_Blastochloris,B_Rhodanobacter,0.319647824,P
F_Torula,B_Rhodanobacter,0.280896143,P
F_Graphium,B_Rhodoferax,0.322524324,P
F_Flammulina,B_Rhodoferax,0.279704774,P
B_Kineococcus,B_Lysinibacillus,0.345912939,P
F_Placopyrenium,B_Lysinibacillus,0.305290173,P
F_Verrucaria,B_Lysinibacillus,0.293084875,P
F_Leptogium,B_Lysinibacillus,0.28606061,P
F_Graphium,B_Lysinibacillus,0.295335506,P
B_Aquimarina,B_Kineococcus,0.313782113,P
F_Diploospora,B_Kineococcus,0.348632062,P
F_Rhizoctonia,B_Kineococcus,0.350585188,P
F_Phellinus,B_Kineococcus,0.293455207,P
F_Melanotaenium,B_Kineococcus,0.329889079,P
B_Halothece,B_Aphanizomenon,0.290659173,P
B_Sandaracinus,B_Aphanizomenon,0.29902477,P
F_Passalora,B_Aphanizomenon,0.304012263,P
F_Xeromyces,B_Aphanizomenon,0.285589332,P
F_Hypocrella,B_Aphanizomenon,0.394506647,P
F_Trametes,B_Aphanizomenon,0.326702087,P
F_Cystofilobasidium,B_Aphanizomenon,0.323329063,P
B_Saprospira,B_Bartonella,0.429822088,P
B_Leadbetterella,B_Bartonella,0.303095842,P
F_Absconditella,B_Bartonella,0.300438657,P
F_Syncephalastrum,B_Bartonella,0.322588048,P
B_Saccharothrix,B_Pajaroellobacter,0.306511613,P
F_Sphaerulina,B_Pajaroellobacter,0.277572235,P
F_Paraphaeosphaeria,B_Pajaroellobacter,0.312970874,P
F_Massarina,B_Pajaroellobacter,0.277723729,P
F_Microsphaeropsis,B_Pajaroellobacter,0.321522318,P
F_Thysanothecium,B_Pajaroellobacter,0.278375645,P
F_Dactylina,B_Pajaroellobacter,0.27555338,P
F_Hypogymnia,B_Pajaroellobacter,0.397955614,P
F_Rhexocercosporidium,B_Pajaroellobacter,0.305445999,P
F_Amorphotheca,B_Pajaroellobacter,0.282089857,P
F_Discostroma,B_Pajaroellobacter,0.293907301,P
F_Boletus,B_Pajaroellobacter,0.280358114,P
F_Apiotrichum,B_Pajaroellobacter,0.337955561,P
F_Microallomyces,B_Pajaroellobacter,0.281141774,P
F_Vavraia,B_Pajaroellobacter,0.287978804,P
B_Calenema,B_Niabella,0.284080859,P
F_Passalora,B_Niabella,0.474421369,P
F_Neoroussoella,B_Candidatus Bipolaricaulis,0.346887563,P
F_Fibulobasidium,B_Candidatus Bipolaricaulis,0.311113288,P
F_Tremella,B_Candidatus Bipolaricaulis,0.280554834,P
F_Funneliformis,B_Candidatus Bipolaricaulis,0.286215762,P
B_Methylocella,B_Rhodopseudomonas,0.35324939,P
F_Meyerozyma,B_Rhodopseudomonas,0.296470431,P
B_Trueperella,B_Pleomorphomonas,0.299616284,P
F_Septobasidium,B_Pleomorphomonas,0.351894561,P
F_Vittaforma,B_Acidothermus,0.278645554,N
